date,code,open,high,low,close,volume,stock_code,stock_name,market
2022-11-23,sz.000559,5.17,5.17,5.09,5.13,8240495.0,000559,万向钱潮,SZ
2022-11-24,sz.000559,5.15,5.18,5.1,5.13,6368581.0,000559,万向钱潮,SZ
2022-11-25,sz.000559,5.11,5.12,5.08,5.08,7929152.0,000559,万向钱潮,SZ
2022-11-28,sz.000559,5.07,5.08,4.99,5.07,8199959.0,000559,万向钱潮,SZ
2022-11-29,sz.000559,5.07,5.15,5.07,5.15,8789436.0,000559,万向钱潮,SZ
2022-11-30,sz.000559,5.18,5.3,5.14,5.24,22633511.0,000559,万向钱潮,SZ
2022-12-01,sz.000559,5.29,5.32,5.22,5.23,12957560.0,000559,万向钱潮,SZ
2022-12-02,sz.000559,5.25,5.25,5.19,5.2,9005180.0,000559,万向钱潮,SZ
2022-12-05,sz.000559,5.22,5.27,5.2,5.26,13007777.0,000559,万向钱潮,SZ
2022-12-06,sz.000559,5.26,5.32,5.24,5.27,11866256.0,000559,万向钱潮,SZ
2022-12-07,sz.000559,5.27,5.29,5.23,5.25,9377897.0,000559,万向钱潮,SZ
2022-12-08,sz.000559,5.24,5.26,5.21,5.23,7157705.0,000559,万向钱潮,SZ
2022-12-09,sz.000559,5.25,5.25,5.21,5.23,9293590.0,000559,万向钱潮,SZ
2022-12-12,sz.000559,5.22,5.23,5.15,5.2,9349465.0,000559,万向钱潮,SZ
2022-12-13,sz.000559,5.2,5.21,5.15,5.16,6429057.0,000559,万向钱潮,SZ
2022-12-14,sz.000559,5.15,5.2,5.13,5.14,5782056.0,000559,万向钱潮,SZ
2022-12-15,sz.000559,5.15,5.26,5.15,5.25,11799533.0,000559,万向钱潮,SZ
2022-12-16,sz.000559,5.25,5.25,5.16,5.18,7105250.0,000559,万向钱潮,SZ
2022-12-19,sz.000559,5.19,5.23,5.09,5.11,10178953.0,000559,万向钱潮,SZ
2022-12-20,sz.000559,5.1,5.15,5.06,5.13,6274672.0,000559,万向钱潮,SZ
2022-12-21,sz.000559,5.14,5.14,5.02,5.06,8425048.0,000559,万向钱潮,SZ
2022-12-22,sz.000559,5.07,5.09,4.98,5.02,8023870.0,000559,万向钱潮,SZ
2022-12-23,sz.000559,5.02,5.02,4.94,4.97,7332320.0,000559,万向钱潮,SZ
2022-12-26,sz.000559,4.95,5.01,4.95,4.99,5572193.0,000559,万向钱潮,SZ
2022-12-27,sz.000559,5.02,5.02,4.96,4.99,4778000.0,000559,万向钱潮,SZ
2022-12-28,sz.000559,4.99,4.99,4.92,4.93,6377850.0,000559,万向钱潮,SZ
2022-12-29,sz.000559,4.91,4.94,4.84,4.84,12249598.0,000559,万向钱潮,SZ
2022-12-30,sz.000559,4.88,4.91,4.85,4.87,7172129.0,000559,万向钱潮,SZ
2023-01-03,sz.000559,4.86,4.95,4.86,4.94,9554965.0,000559,万向钱潮,SZ
2023-01-04,sz.000559,4.94,4.99,4.91,4.96,6042800.0,000559,万向钱潮,SZ
2023-01-05,sz.000559,4.99,5.01,4.96,4.99,7406438.0,000559,万向钱潮,SZ
2023-01-06,sz.000559,5.02,5.04,4.98,5.01,7742507.0,000559,万向钱潮,SZ
2023-01-09,sz.000559,5.03,5.07,5.01,5.03,7300726.0,000559,万向钱潮,SZ
2023-01-10,sz.000559,5.03,5.05,4.98,5.03,8937149.0,000559,万向钱潮,SZ
2023-01-11,sz.000559,5.04,5.05,4.98,5.0,5796100.0,000559,万向钱潮,SZ
2023-01-12,sz.000559,4.99,5.04,4.99,5.02,4852600.0,000559,万向钱潮,SZ
2023-01-13,sz.000559,5.03,5.05,5.01,5.03,4886059.0,000559,万向钱潮,SZ
2023-01-16,sz.000559,5.04,5.09,5.03,5.08,8548255.0,000559,万向钱潮,SZ
2023-01-17,sz.000559,5.09,5.1,5.07,5.09,5920448.0,000559,万向钱潮,SZ
2023-01-18,sz.000559,5.11,5.14,5.08,5.08,5650583.0,000559,万向钱潮,SZ
